name,id,mass,u,dragArea,reflectingArea,date,semiMajorAxis,eccentricity,inclination,rAAN,argOfPerigee,meanAnomaly,date,timediff
WJ8DW7L3,1601,4.5,2.0,0.025,0.1,2014-08-12T12:54:02.000,7040000.0,0.001,1.6929693744345,0.0,0.0,0.0,2076-04-09T23:07:42.346,61.6604037043882
MMIPCOA3,1611,5.0,2.0,0.025,0.1,2014-08-12T12:54:08.000,7040000.0,0.001,1.6929693744345,0.0,0.0,0.0,2081-05-15T21:09:10.772,66.7583865514008
519SGC0T,1311,1.5,2.0,0.025,0.1,2014-08-12T12:51:37.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2032-10-20T19:21:37.473,18.1906541544316
DWZ42I4M,1343,2.5,2.0,0.025,0.1,2014-08-12T12:51:49.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2042-11-12T10:01:22.248,28.2497244981074
XUXU07W8,2087,2.0,2.0,0.025,0.1,2014-08-12T12:57:53.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2066-03-10T16:09:09.527,51.5766921976495
SFK7DO97,2123,3.5,2.0,0.025,0.1,2014-08-12T12:58:07.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2101-02-23T13:59:21.560,86.5342888628788
K9FJWFTS,506,4.0,2.0,0.025,0.1,2014-08-12T12:43:40.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2029-05-17T17:49:05.598,14.762794581682
9NSVKYJF,1240,3.0,2.0,0.025,0.1,2014-08-12T12:51:08.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2043-12-16T20:33:42.239,29.3448873009028
507GSHN6,581,2.5,2.0,0.025,0.1,2014-08-12T12:44:12.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-08-15T19:26:51.551,10.00978801755
MZ2GAPVB,1491,4.5,2.0,0.025,0.1,2014-08-12T12:52:48.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2066-12-06T21:31:05.321,52.3186649965434
V6GOQ5U7,1536,1.5,2.0,0.025,0.1,2014-08-12T12:53:17.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-11-10T20:55:27.650,20.24682231668
03LIW30U,821,3.5,2.0,0.025,0.1,2014-08-12T12:46:27.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2034-02-01T00:24:30.061,19.4719946337023
TNAVS1HT,1693,4.0,2.0,0.025,0.1,2014-08-12T12:54:54.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2076-05-09T00:21:48.239,61.7398030075908
N34MFKZK,2029,4.5,2.0,0.025,0.1,2014-08-12T12:57:30.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2113-08-09T19:20:21.116,98.9917657446765
LUNCIQ5Z,1758,2.0,2.0,0.025,0.1,2014-08-12T12:55:38.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2047-04-11T06:55:14.990,32.6604926863659
T586A0ML,1456,3.0,2.0,0.025,0.1,2014-08-12T12:52:34.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2049-10-18T04:09:46.366,35.1821050398023
4CSU68FK,1381,4.5,2.0,0.025,0.1,2014-08-12T12:52:05.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2063-01-18T03:55:34.596,48.4335749536267
263OW5ZV,1826,5.0,2.0,0.025,0.1,2014-08-12T12:56:10.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2099-10-06T04:27:54.352,85.1489079173426
OZNKVWYI,1763,2.0,2.0,0.025,0.1,2014-08-12T12:55:41.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2050-01-27T19:44:00.831,35.4613715545152
D72FX62O,1170,4.5,2.0,0.025,0.1,2014-08-12T12:50:39.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2051-06-29T15:43:33.462,36.8796073841352
P2FKO1W2,1479,4.0,2.0,0.025,0.1,2014-08-12T12:52:43.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2063-10-28T13:53:32.802,49.2111405436114
1HS2FIS3,2149,5.0,2.0,0.025,0.1,2014-08-12T12:58:18.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:18.000,99.9993155232483
SYIGMMYC,947,4.0,2.0,0.025,0.1,2014-08-12T12:48:06.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2040-12-30T15:27:52.542,26.3852098263482
UFY5S81S,1345,3.0,2.0,0.025,0.1,2014-08-12T12:51:50.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-07-13T07:21:14.749,30.9164459229142
C7FM336F,667,1.5,2.0,0.025,0.1,2014-08-12T12:44:48.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-02-13T00:54:11.645,8.5039391637063
KJOP68FA,1152,3.5,2.0,0.025,0.1,2014-08-12T12:50:32.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2044-04-08T22:40:29.719,29.6570086996995
A4C8L550,253,2.5,2.0,0.025,0.1,2014-08-12T12:41:57.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-10-30T09:39:20.103,8.21372102096552
382CE3K6,1192,1.0,2.0,0.025,0.1,2014-08-12T12:50:48.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-05-02T12:58:29.088,9.72230778181619
8R7V3C2T,2153,5.0,2.0,0.025,0.1,2014-08-12T12:58:19.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:20.000,99.9993155232483
O5NLE5F8,1561,3.0,2.0,0.025,0.1,2014-08-12T12:53:35.000,7040000.0,0.001,1.6929693744345,0.0,0.0,0.0,2055-07-10T08:04:19.627,40.9070685914153
X5RPY531,249,2.0,2.0,0.025,0.1,2014-08-12T12:41:56.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-04-14T17:42:16.254,7.6716154335818
JQSKGVNH,292,4.0,2.0,0.025,0.1,2014-08-12T12:42:12.000,6920000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-08-28T02:15:36.744,10.0426429016338
GFF9ZD5V,677,2.0,2.0,0.025,0.1,2014-08-12T12:44:52.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-04-08T09:58:33.654,9.65386010664148
V3V3MS4Z,1701,4.0,2.0,0.025,0.1,2014-08-12T12:54:59.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2076-05-09T00:05:24.006,61.7398030075908
6TKIVHGQ,440,1.0,2.0,0.025,0.1,2014-08-12T12:43:13.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-05-27T06:22:55.223,6.78727147032451
B3S9WNUK,853,5.0,2.0,0.025,0.1,2014-08-12T12:46:53.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-02-24T20:22:34.731,28.5372047338412
W20PADCE,2125,4.0,2.0,0.025,0.1,2014-08-12T12:58:08.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:08.000,99.9993155232483
F0A9K9H5,2264,5.0,2.0,0.025,0.1,2014-08-12T12:59:03.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2114-08-12T12:59:04.000,99.9993155232483
HZL3R8XH,1524,1.0,2.0,0.025,0.1,2014-08-12T12:53:08.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2030-08-03T08:37:41.244,15.972949478771
1VL502PI,859,5.0,2.0,0.025,0.1,2014-08-12T12:46:58.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-02-24T20:35:24.560,28.5372047338412
8T9TPYL4,1757,2.0,2.0,0.025,0.1,2014-08-12T12:55:37.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2050-01-27T20:37:15.567,35.4613715545152
2WF7NZB1,2215,3.0,2.0,0.025,0.1,2014-08-12T12:58:44.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2099-08-06T01:44:09.998,84.9818955899163
ACZVO6Y1,1082,1.0,2.0,0.025,0.1,2014-08-12T12:49:50.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-10-26T06:11:13.355,9.20210545048837
GLMTXB4Q,480,2.5,2.0,0.025,0.1,2014-08-12T12:43:29.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-10-24T21:28:09.425,9.19936754348138
YBKRS88S,728,4.0,2.0,0.025,0.1,2014-08-12T12:45:14.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2033-11-14T14:20:56.825,19.2584378871572
H1CJE6ZA,1019,2.5,2.0,0.025,0.1,2014-08-12T12:49:04.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-07-10T03:08:23.448,18.9079857902626
V0X8D7A4,545,1.0,2.0,0.025,0.1,2014-08-12T12:43:57.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2021-10-07T10:12:39.091,7.15141310225398
SJFSV1PA,844,4.5,2.0,0.025,0.1,2014-08-12T12:46:45.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2038-03-04T15:48:27.561,23.5596897951361
B5FK6NCV,969,5.0,2.0,0.025,0.1,2014-08-12T12:48:22.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-05-08T21:51:28.940,30.73848196746
KUAEWGDI,2071,1.5,2.0,0.025,0.1,2014-08-12T12:57:47.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2054-09-10T00:44:38.127,40.0774827682978
DX75UN33,540,5.0,2.0,0.025,0.1,2014-08-12T12:43:55.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2033-03-19T13:43:23.580,18.6013402054799
ILFACEQ0,951,4.5,2.0,0.025,0.1,2014-08-12T12:48:08.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-11-13T12:32:36.949,29.2517984626652
IIAFL3XY,1157,4.0,2.0,0.025,0.1,2014-08-12T12:50:34.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-12-25T03:17:13.489,31.3682005790673
OUBFVL84,1400,5.0,2.0,0.025,0.1,2014-08-12T12:52:12.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2067-02-19T07:07:25.601,52.5212701150605
7VZIDJ0Y,160,3.0,2.0,0.025,0.1,2014-08-12T12:41:20.000,6910000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-12-09T18:43:31.674,8.32597520825205
5ZMJ5UWO,1213,2.0,2.0,0.025,0.1,2014-08-12T12:50:57.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2034-03-03T05:15:51.886,19.5541318439119
SQJZFCUL,942,4.0,2.0,0.025,0.1,2014-08-12T12:48:02.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2041-01-05T08:31:27.672,26.3988993613832
ZZKO8PEN,1654,2.0,2.0,0.025,0.1,2014-08-12T12:54:32.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2044-12-06T07:13:39.170,30.3168442883837
8TW9H908,618,4.0,2.0,0.025,0.1,2014-08-12T12:44:27.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-08-09T22:23:27.704,17.9935248499285
298EBTPK,623,4.0,2.0,0.025,0.1,2014-08-12T12:44:30.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2032-11-05T03:36:03.548,18.2317227595365
PRJG92OM,1882,2.5,2.0,0.025,0.1,2014-08-12T12:56:32.000,7070000.0,0.001,1.71042266695444,0.0,0.0,0.0,2065-08-03T00:34:46.244,50.974352656112
YKHPODQR,2034,4.5,2.0,0.025,0.1,2014-08-12T12:57:32.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2112-10-11T23:06:37.311,98.1649178285659
MMJRZY64,187,4.0,2.0,0.025,0.1,2014-08-12T12:41:30.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-11-10T02:26:40.613,9.2431740555932
TT89P6DY,1755,2.0,2.0,0.025,0.1,2014-08-12T12:55:35.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2050-01-27T17:41:24.287,35.4613715545152
SOP0PC8U,2011,3.5,2.0,0.025,0.1,2014-08-12T12:57:23.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2091-06-16T05:54:30.407,76.8420980581395
0I4HTUY4,2155,5.0,2.0,0.025,0.1,2014-08-12T12:58:20.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:20.000,99.9993155232483
40U7YTX0,1189,1.0,2.0,0.025,0.1,2014-08-12T12:50:47.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-04-07T20:33:07.186,9.65386010664148
I2BLEIG7,1949,1.0,2.0,0.025,0.1,2014-08-12T12:56:58.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2036-04-10T15:31:42.755,21.6623202392931
3CGARY5W,1692,3.5,2.0,0.025,0.1,2014-08-12T12:54:54.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2067-08-18T05:06:26.510,53.0140933763185
1SQH4CF4,1163,4.0,2.0,0.025,0.1,2014-08-12T12:50:36.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-12-25T03:32:12.727,31.3682005790673
6L8NYR43,115,1.0,2.0,0.025,0.1,2014-08-12T12:41:00.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2018-03-23T02:30:34.817,3.60856143521085
MVTCI00T,81,4.0,2.0,0.025,0.1,2014-08-12T12:40:46.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-05-24T22:50:04.549,8.78046777141214
BYSDLYMA,714,3.5,2.0,0.025,0.1,2014-08-12T12:45:08.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-10-14T15:15:40.333,18.1742267123897
7I2F1OII,1477,4.0,2.0,0.025,0.1,2014-08-12T12:52:42.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2063-10-28T12:37:45.122,49.2084026366044
NIW6TK18,570,2.0,2.0,0.025,0.1,2014-08-12T12:44:08.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-07-22T22:37:36.361,8.94200428482447
2A8ZQQKA,305,4.5,2.0,0.025,0.1,2014-08-12T12:42:18.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2025-04-24T12:29:43.665,10.6970026763041
FGTQ8PY9,997,2.0,2.0,0.025,0.1,2014-08-12T12:48:44.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2031-09-09T19:41:45.405,17.0763260025873
JVIUJZHV,1238,3.0,2.0,0.025,0.1,2014-08-12T12:51:07.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2043-12-16T20:33:42.239,29.3448873009028
XYGDOUE6,774,1.5,2.0,0.025,0.1,2014-08-12T12:45:48.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-09-01T14:35:42.967,9.05425847211099
WGYROZC7,39,2.5,2.0,0.025,0.1,2014-08-12T12:40:29.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-02-24T01:20:16.785,7.53472008323237
O7LFRDAI,106,5.0,2.0,0.025,0.1,2014-08-12T12:40:56.000,6900000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-04-20T18:28:38.716,9.68945289773233
YQDG5CA4,1582,3.5,2.0,0.025,0.1,2014-08-12T12:53:51.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2064-02-28T17:31:00.512,49.547903105471
SIIRDCTY,95,4.5,2.0,0.025,0.1,2014-08-12T12:40:52.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-10-23T18:40:53.049,9.1966296364744
F3FUB876,1298,1.0,2.0,0.025,0.1,2014-08-12T12:51:31.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-02-01T20:42:15.157,10.475232208738
G6J4ZGTA,846,4.5,2.0,0.025,0.1,2014-08-12T12:46:47.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2038-03-04T15:48:58.929,23.5596897951361
KG3B3FLT,1936,5.0,2.0,0.025,0.1,2014-08-12T12:56:53.000,7070000.0,0.001,1.71042266695444,0.0,0.0,0.0,2110-03-17T04:01:18.198,95.5912852419968
8KK43G96,383,3.0,2.0,0.025,0.1,2014-08-12T12:42:49.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-11-19T05:26:37.415,9.2678152186561
WCSDDQDJ,1558,2.5,2.0,0.025,0.1,2014-08-12T12:53:33.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2046-09-17T03:05:11.220,32.0964838429263
QVT0W9VO,953,4.5,2.0,0.025,0.1,2014-08-12T12:48:10.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-11-13T12:55:17.052,29.2545363696722
WG1L95B1,1721,5.0,2.0,0.025,0.1,2014-08-12T12:55:12.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2089-06-14T19:48:34.997,74.8406880360309
W2B5K93V,110,1.0,2.0,0.025,0.1,2014-08-12T12:40:58.000,6910000.0,0.001,1.71042266695444,0.0,0.0,0.0,2018-06-29T23:00:19.692,3.87961422890272
19IVT5TP,332,1.0,2.0,0.025,0.1,2014-08-12T12:42:28.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-01-15T19:54:59.384,6.42860565240902
S2PSGDFG,810,3.0,2.0,0.025,0.1,2014-08-12T12:46:18.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-10-09T04:37:59.082,18.1577992703478
PCEE658S,1684,3.5,2.0,0.025,0.1,2014-08-12T12:54:49.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2067-08-18T04:30:45.376,53.0140933763185
ZDHUJZR1,1602,4.5,2.0,0.025,0.1,2014-08-12T12:54:03.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2075-08-30T11:22:05.206,61.0471125348228
JA0ND610,1225,2.5,2.0,0.025,0.1,2014-08-12T12:51:02.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2036-07-27T15:46:04.502,21.9580141960478
SRG863FQ,524,4.5,2.0,0.025,0.1,2014-08-12T12:43:48.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-03-20T14:10:56.304,17.6047420549361
OYCLZDRG,1606,4.5,2.0,0.025,0.1,2014-08-12T12:54:05.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2075-08-30T12:29:10.540,61.0471125348228
GF33OM28,390,3.5,2.0,0.025,0.1,2014-08-12T12:42:52.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-09-19T04:55:17.807,10.1028768557876
V9192SUT,1344,2.5,2.0,0.025,0.1,2014-08-12T12:51:50.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2043-03-15T05:49:20.655,28.586487059967
VX52GMZU,1064,4.5,2.0,0.025,0.1,2014-08-12T12:49:36.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2045-12-09T14:17:32.590,31.3271319739625
O0J4Z18R,1901,3.5,2.0,0.025,0.1,2014-08-12T12:56:39.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2085-02-25T02:41:00.953,70.5394361280519
FAWXJHYJ,583,2.5,2.0,0.025,0.1,2014-08-12T12:44:13.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-08-15T19:26:51.551,10.00978801755
9AHN74OP,210,5.0,2.0,0.025,0.1,2014-08-12T12:41:40.000,6910000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-03-12T08:03:08.779,10.5792726750036
RVTBHRDH,785,2.0,2.0,0.025,0.1,2014-08-12T12:45:58.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2025-05-06T03:06:33.912,10.729857560388
R49Q5G5O,2077,2.0,2.0,0.025,0.1,2014-08-12T12:57:49.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2066-03-10T15:43:45.666,51.5766921976495
Y9BC6PMA,1136,3.0,2.0,0.025,0.1,2014-08-12T12:50:25.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2041-04-04T16:00:29.950,26.6453109920122
2KQQMOX3,1251,3.5,2.0,0.025,0.1,2014-08-12T12:51:12.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2046-02-03T15:41:36.285,31.4804547663539
M79BY795,2180,1.5,2.0,0.025,0.1,2014-08-12T12:58:30.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2057-01-24T07:18:19.342,42.4512481433568
OSDIYB7E,1708,4.5,2.0,0.025,0.1,2014-08-12T12:55:03.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2083-04-30T02:15:56.072,68.7132521543906
NXK20DEQ,29,2.0,2.0,0.025,0.1,2014-08-12T12:40:25.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2021-08-15T04:12:25.455,7.00630403088359
3844PP5U,799,2.5,2.0,0.025,0.1,2014-08-12T12:46:09.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2030-02-22T15:02:54.944,15.5321464506458
06FFG5BH,1042,3.5,2.0,0.025,0.1,2014-08-12T12:49:21.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2041-12-23T16:20:50.789,27.3653805348501
XEWKJB6V,736,4.5,2.0,0.025,0.1,2014-08-12T12:45:18.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-12-05T13:56:53.374,20.3152699918547
43LX5IM5,561,1.5,2.0,0.025,0.1,2014-08-12T12:44:04.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-08-30T12:31:24.335,8.04670869353922
RYOPFULB,469,2.5,2.0,0.025,0.1,2014-08-12T12:43:25.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-10-21T02:47:16.956,9.18841591545343
50KHTJ2A,94,4.5,2.0,0.025,0.1,2014-08-12T12:40:51.000,6900000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-11-08T20:10:01.792,9.24043614858621
WMRAU39U,1284,4.5,2.0,0.025,0.1,2014-08-12T12:51:26.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2055-10-07T09:54:03.472,41.1507423150373
QZ1DM2XS,649,1.0,2.0,0.025,0.1,2014-08-12T12:44:41.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-01-16T23:07:26.105,7.43067961696681
Q70E2YPD,1508,5.0,2.0,0.025,0.1,2014-08-12T12:52:55.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2075-10-08T15:51:10.513,61.1566288151023
0WIKYEQK,1589,4.0,2.0,0.025,0.1,2014-08-12T12:53:55.000,7040000.0,0.001,1.6929693744345,0.0,0.0,0.0,2067-06-22T16:32:31.914,52.8607705839271
LD7Y8XK1,1821,4.5,2.0,0.025,0.1,2014-08-12T12:56:08.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2091-07-16T21:28:05.074,76.9269731753561
2LS9SRYX,1017,2.5,2.0,0.025,0.1,2014-08-12T12:49:03.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-07-10T02:58:12.441,18.9079857902626
TXD1EI7W,1058,4.5,2.0,0.025,0.1,2014-08-12T12:49:31.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2045-12-09T13:53:23.990,31.3271319739625
ORW0Z307,1787,3.0,2.0,0.025,0.1,2014-08-12T12:55:54.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2066-11-29T01:34:29.959,52.2967617404875
RNZO1WNW,1688,3.5,2.0,0.025,0.1,2014-08-12T12:54:52.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2067-08-18T05:17:00.376,53.0140933763185
KMKC26QZ,263,2.5,2.0,0.025,0.1,2014-08-12T12:42:01.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-10-30T09:40:16.944,8.21372102096552
6PS4LF1T,600,3.0,2.0,0.025,0.1,2014-08-12T12:44:20.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-12-12T13:08:50.275,11.3349350089324
KKPEIF3N,1937,5.0,2.0,0.025,0.1,2014-08-12T12:56:53.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2111-02-15T07:37:12.073,96.5084840893379
WDSF2BDH,2253,4.5,2.0,0.025,0.1,2014-08-12T12:58:59.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:59.000,99.9993155232483
6FAFQXVJ,1362,3.5,2.0,0.025,0.1,2014-08-12T12:51:57.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2052-08-28T06:07:54.415,38.0432178621053
MS2VZIZW,416,4.5,2.0,0.025,0.1,2014-08-12T12:43:03.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2028-02-28T11:13:41.640,13.5444259635721
0QR4GHK6,2100,2.5,2.0,0.025,0.1,2014-08-12T12:57:58.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2076-06-19T06:14:59.087,61.8520571948774
2JA668R1,2198,2.5,2.0,0.025,0.1,2014-08-12T12:58:37.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2086-11-20T11:36:03.957,72.2725312634756
695E6DQS,558,1.5,2.0,0.025,0.1,2014-08-12T12:44:03.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-09-17T19:05:29.865,8.09872892667201
6077DNYT,532,5.0,2.0,0.025,0.1,2014-08-12T12:43:51.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2033-03-19T13:42:41.507,18.6013402054799
DNR28OXN,2073,1.5,2.0,0.025,0.1,2014-08-12T12:57:48.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2054-09-10T00:52:36.927,40.0774827682978
2OPD935O,1184,5.0,2.0,0.025,0.1,2014-08-12T12:50:45.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2054-11-23T19:11:13.274,40.2828257938219
TKBOIKJA,43,2.5,2.0,0.025,0.1,2014-08-12T12:40:31.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-02-24T01:20:26.441,7.53472008323237
CXBV1C25,932,3.5,2.0,0.025,0.1,2014-08-12T12:47:54.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2035-08-27T19:03:47.398,21.0408153487067
WB5HDW9V,1691,3.5,2.0,0.025,0.1,2014-08-12T12:54:53.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2067-06-21T10:16:25.597,52.8552947699131
7L1XBFJA,2112,3.0,2.0,0.025,0.1,2014-08-12T12:58:03.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2088-02-21T17:03:57.622,73.5292305796834
W4QYHVFA,69,3.5,2.0,0.025,0.1,2014-08-12T12:40:41.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-01-03T13:21:53.450,8.39442288342677
30QGZZ3I,1107,2.0,2.0,0.025,0.1,2014-08-12T12:50:09.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2032-11-05T21:04:02.851,18.2344606665435
C0YRKC0R,913,3.0,2.0,0.025,0.1,2014-08-12T12:47:40.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-11-18T14:27:19.358,19.2693895151851
D9L7HBXQ,1331,2.0,2.0,0.025,0.1,2014-08-12T12:51:45.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2035-02-07T17:07:30.413,20.490496040302
